Name,Rank,Primary School,Secondary School,Health,Balance Block,Death Block,Fire Block,Ice Block,Life Block,Myth Block,Shadow Block,Storm Block
Sherlock Bones,1,,,500,0,0,0,0,0,0,0,0
Sherlock Bones,1,,,500,0,0,0,0,0,0,0,0
Sherlock Bones,1,,,500,0,0,0,0,0,0,0,0
Sherlock Bones,14,Balance,,250,0,0,0,0,0,0,0,0
Sherlock Bones,14,Balance,,2000,0,0,0,0,0,0,0,0
Sherlock Bones,14,Balance,,250,0,0,0,0,0,0,0,0
Sherlock Bones,14,Balance,,250,0,0,0,0,0,0,0,0
Sherlock Bones,14,Balance,,250,0,0,0,0,0,0,0,0
Sherlock Bones,14,Balance,,250,0,0,0,0,0,0,0,0
Sherlock Bones,14,Balance,,250,0,0,0,0,0,0,0,0
Sherlock Bones,14,Balance,,250,0,0,0,0,0,0,0,0
Shield Skeleton,5,Death,,625,0,0,0,0,0,0,0,0
Shimmer Widow,8,Storm,,845,0,0,0,0,0,0,0,0
Shmo,14,Death,,11680,57,57,57,57,57,57,57,57
Shock Trooper,2,Storm,,360,72,72,72,72,72,72,72,72
Shoji,6,Balance,,1360,0,0,0,0,0,0,0,0
Shopkeeper,17,Death,,3710,115,115,115,115,115,115,115,115
Shrewd Scratcher,5,Fire,,625,0,0,0,0,0,0,0,0
Shrieker,5,Death,,675,0,0,0,0,0,0,0,0
Shrowdenger's Qhat,16,Life,,7560,86,86,86,86,86,86,86,86
Shrowdenger's Qhat,16,Death,,7120,87,87,87,87,87,87,87,87
Sia the Perceiver,3,Life,,920,0,0,0,0,0,0,0,0
Silas Fork-Tongue,18,Shadow,,43975,198,198,198,198,198,198,198,198
Silas McShane,8,Death,,2100,0,0,0,0,0,0,0,0
Silas' Conviction,17,Balance,,4400,148,148,148,148,148,148,148,148
Silas' Doubt,17,Myth,,4140,127,127,127,127,127,127,127,127
Silas' Guilt,17,Storm,,3680,111,111,111,111,111,111,111,111
Silas' Rage,17,Fire,,4095,119,119,119,119,119,119,119,119
Silas' Weariness,17,Death,,4400,148,148,148,148,148,148,148,148
Silent Saber,15,Death,Ice,3700,120,120,120,120,120,120,120,120
Silent Seraph,7,Ice,,1320,0,0,0,0,0,0,0,0
Silt Elemental,3,Life,,750,0,0,0,0,0,0,0,0
Silver Sentinel,8,Life,,2960,0,0,0,0,0,0,0,0
Silver Servant,7,Balance,,810,0,0,0,0,0,0,0,0
Simon the Sayer,12,Storm,,12960,30,30,30,30,30,30,30,30
Simone Brightlance,1,,,500,0,0,0,0,0,0,0,0
Simoom Shaman,7,Fire,,1280,0,0,0,0,0,0,0,0
Sinbad,15,Fire,,3870,99,99,99,99,99,99,99,99
Sinister Monkey Spider,6,Death,,3120,198,198,198,198,198,198,198,198
Sinister Paw,5,Death,,710,0,0,0,0,0,0,0,0
Sir Agravaine,11,Storm,,9520,38,38,38,38,38,38,38,38
Sir Bedevere Lake Ward,7,Life,,1700,0,0,0,0,0,0,0,0
Sir Bedevere Lake Ward,7,Life,,1360,0,0,0,0,0,0,0,0
Sir Blackwater,14,Star,,18000,77,77,77,77,77,77,77,77
Sir Claudus D'Agrodolce,3,Death,,2065,0,0,0,0,0,0,0,0
Sir Claudus D'Agrodolce,5,Death,,3095,0,0,0,0,0,0,0,0
Sir Claudus D'Agrodolce,11,Death,,4130,38,38,38,38,38,38,38,38
Sir Claudus D'Agrodolce,12,Death,,5160,57,57,57,57,57,57,57,57
Sir Claudus D'Agrodolce,2,Death,,1030,0,0,0,0,0,0,0,0
Sir Dunc,3,Ice,,1640,0,0,0,0,0,0,0,0
Sir Dunc,5,Ice,,2460,0,0,0,0,0,0,0,0
Sir Dunc,11,Ice,,3280,38,38,38,38,38,38,38,38
Sir Dunc,12,Ice,,4100,57,57,57,57,57,57,57,57
Sir Dunc,2,Ice,,820,0,0,0,0,0,0,0,0
Sir Gerard Monmouth,11,Balance,,9840,38,38,38,38,38,38,38,38
Sir Greggor,18,Death,,63600,198,198,198,198,198,198,198,198
Sir Imrys Lacklaud,12,Myth,,14000,57,57,57,57,57,57,57,57
Sir Lamorak Tinder Hart,7,Fire,,1700,0,0,0,0,0,0,0,0
Sir Lamorak Tinder Hart,7,Fire,,1360,0,0,0,0,0,0,0,0
Sir Lyonel LaughingStorm,3,Storm,,1130,0,0,0,0,0,0,0,0
Sir Lyonel LaughingStorm,5,Storm,,1690,0,0,0,0,0,0,0,0
Sir Lyonel LaughingStorm,11,Storm,,2255,38,38,38,38,38,38,38,38
Sir Lyonel LaughingStorm,12,Storm,,2820,57,57,57,57,57,57,57,57
Sir Lyonel LaughingStorm,2,Storm,,705,0,0,0,0,0,0,0,0
Sir Malory,12,Storm,,12120,57,57,57,57,57,57,57,57
Sir Meex Elotte,10,Death,,2500,38,38,38,38,38,38,38,38
Sir Steffan BadApple,3,Balance,,2050,0,0,0,0,0,0,0,0
Sir Steffan BadApple,5,Balance,,3070,0,0,0,0,0,0,0,0
Sir Steffan BadApple,11,Balance,,4095,38,38,38,38,38,38,38,38
Sir Steffan BadApple,12,Balance,,5120,57,57,57,57,57,57,57,57
Sir Steffan BadApple,2,Balance,,1025,0,0,0,0,0,0,0,0
Sir Terrance Thornwhip,11,Balance,,8600,38,38,38,38,38,38,38,38
Sir Thomas Woodward,10,Balance,,2750,38,38,38,38,38,38,38,38
Siren,11,Life,,2720,0,0,0,0,0,0,0,0
Sister Iroolan,15,Ice,,9200,97,97,97,97,97,97,97,97
Sita,15,Ice,,7100,118,118,118,118,118,118,118,118
Sizzlefeather Warrior,6,Fire,,2620,139,139,139,139,139,139,139,139
Skabrok,10,Storm,,6775,18,18,18,18,18,18,18,18
Skaflok,10,Fire,,2815,18,18,18,18,18,18,18,18
Skaranax Doomscale,11,Balance,,6560,38,38,38,38,38,38,38,38
Skathi,4,Fire,,780,0,0,0,0,0,0,0,0
Skeletal Corsair,1,Death,,95,0,0,0,0,0,0,0,0
Skeletal Pirate,1,Death,,80,0,0,0,0,0,0,0,0
Skeletal Retainer,6,Myth,,840,0,0,0,0,0,0,0,0
Skeletal Sergeant,6,Death,,1200,0,0,0,0,0,0,0,0
Skeletal Soldier,3,Balance,,435,0,0,0,0,0,0,0,0
Skeletal Warrior,2,Ice,,235,0,0,0,0,0,0,0,0
Skellek,4,Death,,680,0,0,0,0,0,0,0,0
Skinner Conscript,10,Fire,,1160,0,0,0,0,0,0,0,0
Skirker Buster,11,Fire,,1640,18,18,18,18,18,18,18,18
Skratch,5,Storm,,2280,0,0,0,0,0,0,0,0
Skritch,5,Storm,,2040,0,0,0,0,0,0,0,0
Skulture,6,Death,,2330,198,198,198,198,198,198,198,198
Skurkis Screaming Moon,13,Death,,16280,57,57,57,57,57,57,57,57
Skurkis Screaming Moon,12,Death,,11160,57,57,57,57,57,57,57,57
Sky Screamer,12,Life,,2840,18,18,18,18,18,18,18,18
Sky Terror,12,Ice,,3185,18,18,18,18,18,18,18,18
Skycreeper,9,Myth,,990,0,0,0,0,0,0,0,0
Slahan,7,Death,,2100,0,0,0,0,0,0,0,0
Slaying Mantis,5,Death,,2110,198,198,198,198,198,198,198,198
Slithering Eel,10,Storm,,1620,18,18,18,18,18,18,18,18
Slithering Eel,10,Storm,,1620,18,18,18,18,18,18,18,18
Sly Klaws,14,Fire,,18265,57,57,57,57,57,57,57,57
Smogger,7,Storm,,3200,0,0,0,0,0,0,0,0
Smoke Elemental,12,Fire,,2840,18,18,18,18,18,18,18,18
Smoke Weaver,5,Fire,,1960,139,139,139,139,139,139,139,139
Smoked Flyingfish,2,Fire,,350,0,0,0,0,0,0,0,0
Smoking Mirror Scout,12,Storm,,2110,18,18,18,18,18,18,18,18
Smoking Mirror Wight,12,Balance,,2335,18,18,18,18,18,18,18,18
Smoking Mirror Zombie,12,Fire,,2050,18,18,18,18,18,18,18,18
Snazzleberry Bear,17,Myth,,3310,98,98,98,98,98,98,98,98
Sneezy,16,Life,,6800,394,394,394,394,394,394,394,394
Snipe,16,Ice,,3790,158,158,158,158,158,158,158,158
Snipe,16,Life,,3450,158,158,158,158,158,158,158,158
Snow Fury,15,Ice,,3040,97,97,97,97,97,97,97,97
Snow Fury,15,Ice,,2880,97,97,97,97,97,97,97,97
Snow Peas,17,Ice,,6675,237,237,237,237,237,237,237,237
Snow Skull,9,Ice,,1585,0,0,0,0,0,0,0,0
Snow Treant,14,Ice,,2210,18,18,18,18,18,18,18,18
Snowball,15,Ice,,3810,38,38,38,38,38,38,38,38
Snowball King,6,Ice,,2530,237,237,237,237,237,237,237,237
Snowbeard,15,Life,,11800,57,57,57,57,57,57,57,57
Snowfang Ranger,9,Fire,,705,0,0,0,0,0,0,0,0
Sofia DarkSide,12,Life,,14840,57,57,57,57,57,57,57,57
Sokkwi Brawler,3,Ice,,395,0,0,0,0,0,0,0,0
Sokkwi Crusher,3,Ice,,310,0,0,0,0,0,0,0,0
Sokkwi Enthraller,4,Ice,,620,0,0,0,0,0,0,0,0
Sokkwi Frostmancer,3,Ice,,435,0,0,0,0,0,0,0,0
Sokkwi Gouger,3,Balance,,435,0,0,0,0,0,0,0,0
Sokkwi High Guard,4,Ice,,525,0,0,0,0,0,0,0,0
Sokkwi Keymaster,4,Ice,,750,0,0,0,0,0,0,0,0
Sokkwi Lancer,3,Balance,,435,0,0,0,0,0,0,0,0
Sokkwi Oppressor,4,Balance,,620,0,0,0,0,0,0,0,0
Sokkwi Protector,2,Ice,,285,0,0,0,0,0,0,0,0
Sokkwi Ripper,3,Myth,,310,0,0,0,0,0,0,0,0
Sokkwi Soldier,4,Balance,,475,0,0,0,0,0,0,0,0
Solen,15,Myth,,6075,66,66,66,66,66,66,66,66
Solitary Warden,15,Storm,,3220,57,57,57,57,57,57,57,57
Solitary Warden,15,Life,,12745,57,57,57,57,57,57,57,57
Son of Storms,4,Storm,,750,0,0,0,0,0,0,0,0
Sondra Lifegiver,5,Life,,1300,0,0,0,0,0,0,0,0
Sonya Jade-Eye,14,Ice,,18665,57,57,57,57,57,57,57,57
Soothsayer Prophet,13,Storm,,2415,18,18,18,18,18,18,18,18
Sorcerer,5,Balance,,2240,0,0,0,0,0,0,0,0
Sorrow Whisperer,5,Death,,675,0,0,0,0,0,0,0,0
Sothmekhet,10,Ice,,6270,18,18,18,18,18,18,18,18
Soul Crusher,6,Death,,1300,0,0,0,0,0,0,0,0
Soul Hunter,7,Death,,1010,0,0,0,0,0,0,0,0
Soul Scavenger,3,Death,,565,0,0,0,0,0,0,0,0
Soul Searcher,8,Death,,1115,0,0,0,0,0,0,0,0
Soul Serf,8,Death,,1115,0,0,0,0,0,0,0,0
Soul Servant,8,Death,,890,0,0,0,0,0,0,0,0
Soul of the Charmed,2,Ice,,235,0,0,0,0,0,0,0,0
SoulKeeper ,3,Ice,,525,0,0,0,0,0,0,0,0
Soulless Servant,8,Death,,890,0,0,0,0,0,0,0,0
Soulsapper,3,Death,,750,0,0,0,0,0,0,0,0
Soultearer,10,Life,,4800,18,18,18,18,18,18,18,18
Sour Hans,17,Balance,,3635,113,113,113,113,113,113,113,113
Sour Patch Goat,17,Star,,3825,119,119,119,119,119,119,119,119
Sparck,16,Balance,,10400,97,97,97,97,97,97,97,97
Sparky,4,Fire,,990,139,139,139,139,139,139,139,139
Spearfang Slasher,10,Myth,,1340,0,0,0,0,0,0,0,0
Spearfang Slasher,10,Death,,1475,0,0,0,0,0,0,0,0
Spearfang Slasher,11,Death,,6970,38,38,38,38,38,38,38,38
Special Branch,4,Fire,,560,0,0,0,0,0,0,0,0
Special Branch,4,Myth,,525,0,0,0,0,0,0,0,0
Special Branch,4,Fire,,560,0,0,0,0,0,0,0,0
Special Branch,4,Myth,,525,0,0,0,0,0,0,0,0
Spectral Guardian,15,Ice,,3020,97,97,97,97,97,97,97,97
Spectre of the Brocken,11,Death,,1775,0,0,0,0,0,0,0,0
Spectre of the Brocken,2,Death,,560,0,0,0,0,0,0,0,0
Spectre of the Brocken,3,Death,,800,0,0,0,0,0,0,0,0
Spectre of the Brocken,5,Death,,785,0,0,0,0,0,0,0,0
Spectre of the Brocken,11,Death,,2660,18,18,18,18,18,18,18,18
Spectre of the Brocken,12,Death,,3140,18,18,18,18,18,18,18,18
Spellhammer Sorcerer,10,Death,,5250,18,18,18,18,18,18,18,18
Spellwrit Fomori,11,Myth,,2840,0,0,0,0,0,0,0,0
Spellwrit Ronin,5,Death,,850,0,0,0,0,0,0,0,0
Spellwrit Screamer,2,Storm,,315,0,0,0,0,0,0,0,0
Spellwrit Stalker,3,Ice,,655,0,0,0,0,0,0,0,0
Spellwrit Wildclaw,9,Life,,1300,0,0,0,0,0,0,0,0
Spellwrit Winged Tooth,13,Fire,,5220,38,38,38,38,38,38,38,38
Sphinx,18,Sun,,20240,237,237,237,237,237,237,237,237
Spider Adept,14,Myth,,3855,18,18,18,18,18,18,18,18
Spider Adept,14,Myth,,2415,0,0,0,0,0,0,0,0
Spider Archmagus,14,Death,,18870,77,77,77,77,77,77,77,77
Spiderling,16,Shadow,Ice,2400,136,136,136,136,136,136,136,136
Spike the Crusher,7,Fire,,2800,0,0,0,0,0,0,0,0
Spike the Crusher,11,Fire,,650,0,0,0,0,0,0,0,0
Spike the Crusher,14,Fire,,650,0,0,0,0,0,0,0,0
Spinster,13,Ice,,15445,57,57,57,57,57,57,57,57
Spiny Spawn,14,Fire,,3790,18,18,18,18,18,18,18,18
Spiny Spriggan,12,Balance,,3120,18,18,18,18,18,18,18,18
Spirit Bowl,4,Ice,,1000,0,0,0,0,0,0,0,0
Spirit Servant,8,Death,,1115,0,0,0,0,0,0,0,0
Spirit Spinner,3,Life,,435,0,0,0,0,0,0,0,0
Spirit Walker,8,Life,,1115,0,0,0,0,0,0,0,0
Spirit Walker,5,Life,,660,0,0,0,0,0,0,0,0
Spirit of Darkmoor,14,Sun,,14700,77,77,77,77,77,77,77,77
Spirit of Iceolation,2,Ice,,440,119,119,119,119,119,119,119,119
Spirit of Ignorance,5,Myth,,1200,0,0,0,0,0,0,0,0
Spirit of Inquiry,15,Ice,,12880,77,77,77,77,77,77,77,77
Spirit of Intolerance,15,Death,,11200,87,87,87,87,87,87,87,87
Spiritual Copy Qhat,18,Life,Death,4520,192,192,192,192,192,192,192,192
Splinter Wing,12,Ice,,2255,18,18,18,18,18,18,18,18
Splinterbot,5,Storm,,1600,0,0,0,0,0,0,0,0
Splithoof Barbarian,3,Fire,,395,0,0,0,0,0,0,0,0
Splithoof Barbarian,8,Balance,,1115,0,0,0,0,0,0,0,0
Splithoof Bloodguard,4,Fire,,620,0,0,0,0,0,0,0,0
Splithoof Rager,4,Storm,,620,0,0,0,0,0,0,0,0
Spriggan,12,Myth,,1770,0,0,0,0,0,0,0,0
Spriggan Gisela,7,Life,,1920,0,0,0,0,0,0,0,0
Sprockets,6,Storm,,1520,0,0,0,0,0,0,0,0
Squall Squid,1,Storm,,325,0,0,0,0,0,0,0,0
Squallamander,1,Storm,,230,0,0,0,0,0,0,0,0
Squidling,16,Ice,,4020,158,158,158,158,158,158,158,158
Squire Greggor,18,Life,,21200,237,237,237,237,237,237,237,237
Stag Charger,12,Ice,,1910,0,0,0,0,0,0,0,0
Star Darkling,14,Death,,3920,18,18,18,18,18,18,18,18
Starburst Spider,11,Storm,,5175,38,38,38,38,38,38,38,38
Starfall Spider,13,Balance,,3840,18,18,18,18,18,18,18,18
Stasis Eel,2,Balance,,400,0,0,0,0,0,0,0,0
Steam Fury,15,Death,,2240,87,87,87,87,87,87,87,87
Steam Fury,14,Death,,2155,97,97,97,97,97,97,97,97
Steam Horror,16,Myth,,13560,117,117,117,117,117,117,117,117
Steam Troweller,9,Balance,,1070,0,0,0,0,0,0,0,0
Steam Valet,9,Life,,1230,0,0,0,0,0,0,0,0
Steam Wincher,9,Myth,,1025,0,0,0,0,0,0,0,0
Steamed Crab,1,Fire,,525,0,0,0,0,0,0,0,0
Steel Sentinel,8,Storm,,1115,0,0,0,0,0,0,0,0
Steeleton,13,Death,,2800,15,15,15,15,15,15,15,15
Steeleton,15,Death,,3825,119,119,119,119,119,119,119,119
Steeleton,6,Death,,775,0,0,0,0,0,0,0,0
Steeleton,8,Death,,840,0,0,0,0,0,0,0,0
Steeleton,10,Death,,1800,9,9,9,9,9,9,9,9
Stefan Diresign ,1,,,500,0,0,0,0,0,0,0,0
Steinar Stonewalker,15,Ice,,3000,97,97,97,97,97,97,97,97
Stellar Protector,9,Star,,1160,0,0,0,0,0,0,0,0
Stellar Protector,9,Star,,1135,0,0,0,0,0,0,0,0
Stellar Protector,17,Star,,4960,97,97,97,97,97,97,97,97
Stheno,13,Ice,,14560,38,38,38,38,38,38,38,38
Stieg,7,Balance,,2100,0,0,0,0,0,0,0,0
Stieg Quicksand,13,Balance,,15295,57,57,57,57,57,57,57,57
Stoker,5,Storm,,2160,0,0,0,0,0,0,0,0
Stoker,5,Storm,,2960,0,0,0,0,0,0,0,0
Stomper,8,Balance,,1200,0,0,0,0,0,0,0,0
Stone Elemental,14,Life,,2120,18,18,18,18,18,18,18,18
Stone Eye,7,Myth,,2100,0,0,0,0,0,0,0,0
Stonebreaker,6,Life,,1160,0,0,0,0,0,0,0,0
Storm Aspect,17,Storm,,3520,111,111,111,111,111,111,111,111
Storm Caiman,13,Storm,,15600,50,50,50,50,50,50,50,50
Storm Elemental,11,Storm,,2600,0,0,0,0,0,0,0,0
Storm Elemental,14,Storm,,2665,18,18,18,18,18,18,18,18
Storm Fury,15,Storm,,2530,57,57,57,57,57,57,57,57
Storm Fury,15,Storm,,2630,57,57,57,57,57,57,57,57
Storm Kraken,3,Storm,,395,0,0,0,0,0,0,0,0
Storm Servant,1,Storm,,400,0,0,0,0,0,0,0,0
Storm Shark,11,Storm,,2320,0,0,0,0,0,0,0,0
Storm Tentacular Horror,17,Storm,,5570,92,92,92,92,92,92,92,92
Stormtide Elemental,10,Ice,,2165,18,18,18,18,18,18,18,18
Stormy Helper,15,Storm,,4020,40,40,40,40,40,40,40,40
Stormy Helper,10,Storm,,2010,26,26,26,26,26,26,26,26
Stormy Helper,5,Storm,,612,0,0,0,0,0,0,0,0
Stout Snouted Scarab,3,Balance,,440,119,119,119,119,119,119,119,119
Stout Spawn,2,Balance,,1550,0,0,0,0,0,0,0,0
Stragoi Gallowgrief,7,Death,,1600,0,0,0,0,0,0,0,0
Strangler Goblin,12,Fire,,1870,0,0,0,0,0,0,0,0
Strato-Viper,15,Fire,,3320,77,77,77,77,77,77,77,77
Stray Fireflier,8,Fire,,765,0,0,0,0,0,0,0,0
Stray Sunbird,4,Fire,,560,0,0,0,0,0,0,0,0
Street Sweeper,4,Myth,,525,0,0,0,0,0,0,0,0
Street Viper,15,Myth,,3500,77,77,77,77,77,77,77,77
Strykar Scofflaw,9,Life,,3580,0,0,0,0,0,0,0,0
Student,0,,,10000,0,0,0,0,0,0,0,0
Student,0,,,10000,0,0,0,0,0,0,0,0
Student,0,,,10000,0,0,0,0,0,0,0,0
Student,0,,,10000,0,0,0,0,0,0,0,0
Student of Khai,10,Life,,1770,0,0,0,0,0,0,0,0
Sudri,10,Moon,,3520,0,0,0,0,0,0,0,0
Sulkir,10,Ice,,5545,18,18,18,18,18,18,18,18
Summoned Soul,3,Death,,500,0,0,0,0,0,0,0,0
Sun Darkling,14,Myth,,18720,57,57,57,57,57,57,57,57
Sundered Seam Guardian,15,Storm,,8800,57,57,57,57,57,57,57,57
Sundered Seam Mammoth,15,Storm,,2910,38,38,38,38,38,38,38,38
Sundered Seam Spirit,15,Death,,3220,0,0,0,0,0,0,0,0
Sunwing,6,Fire,,670,0,0,0,0,0,0,0,0
Super Charger,4,Storm,,870,131,131,131,131,131,131,131,131
Super Shedder,20,Shadow,,56000,237,237,237,237,237,237,237,237
Sutekh Thunderscales,1,Storm,Sun,400,0,0,0,0,0,0,0,0
Sutekh Thunderscales,1,Storm,Sun,400,0,0,0,0,0,0,0,0
Sutekh Thunderscales,1,Storm,Sun,400,0,0,0,0,0,0,0,0
Sutekh Thunderscales,1,Storm,Sun,400,0,0,0,0,0,0,0,0
Sutekh Thunderscales,1,Storm,Sun,400,0,0,0,0,0,0,0,0
Sveipr,10,Life,,5085,18,18,18,18,18,18,18,18
Svini Beserker,9,Life,,1210,0,0,0,0,0,0,0,0
Svini Reaver,9,Myth,,1010,0,0,0,0,0,0,0,0
Swarming Shadow Seraph,15,Shadow,Life,4295,96,96,96,96,96,96,96,96
Swift Wisp,1,,,500,0,0,0,0,0,0,0,0
Swift Wisp,1,,,500,0,0,0,0,0,0,0,0
Swimming Specter,10,Sun,,2010,0,0,0,0,0,0,0,0
Swirling Durvish,2,Death,,1400,0,0,0,0,0,0,0,0
Sylster Glowstorm,12,Star,,19985,18,18,18,18,18,18,18,18
Sylvia Spitfire,12,Fire,,11895,57,57,57,57,57,57,57,57
Sysiphan,7,Ice,,2560,0,0,0,0,0,0,0,0
T'Karo,15,Balance,,5750,78,78,78,78,78,78,78,78
Tabitha,18,Storm,,3385,102,102,102,102,102,102,102,102
Taffy,15,Ice,,8400,136,136,136,136,136,136,136,136
Tainted Forest Imp,5,Life,,575,0,0,0,0,0,0,0,0
Tajniak,15,Life,,10240,116,116,116,116,116,116,116,116
Takanobu the Masterless,6,Storm,,4480,0,0,0,0,0,0,0,0
Takazane,2,Life,,860,0,0,0,0,0,0,0,0
Takazane,3,Life,,1730,0,0,0,0,0,0,0,0
Takazane,5,Life,,2130,0,0,0,0,0,0,0,0
Takazane,12,Life,,4415,18,18,18,18,18,18,18,18
Takazane,14,Life,,4415,18,18,18,18,18,18,18,18
Tallek TenLives,5,Balance,,1920,198,198,198,198,198,198,198,198
Talos,6,Myth,,1000,0,0,0,0,0,0,0,0
Talos,10,Balance,,5960,18,18,18,18,18,18,18,18
Tamauji,6,Myth,,1480,0,0,0,0,0,0,0,0
Tamris,7,Storm,,2960,0,0,0,0,0,0,0,0
Tamulus,14,Life,,4,0,0,0,0,0,0,0,0
Tamulus,14,Storm,,17965,77,77,77,77,77,77,77,77
Tamulus,14,Storm,,20220,77,77,77,77,77,77,77,77
Tamworth BrickHouse ,2,Balance,,860,0,0,0,0,0,0,0,0
Tamworth BrickHouse ,3,Balance,,1730,0,0,0,0,0,0,0,0
Tamworth BrickHouse ,5,Balance,,2130,0,0,0,0,0,0,0,0
Tamworth BrickHouse ,11,Balance,,6240,18,18,18,18,18,18,18,18
Tamworth BrickHouse ,12,Balance,,8080,57,57,57,57,57,57,57,57
Tangleroot,10,Life,,4365,18,18,18,18,18,18,18,18
Tarn the Drowned,12,Myth,,11720,57,57,57,57,57,57,57,57
Tartagna,14,Life,,5100,118,118,118,118,118,118,118,118
Taskmaster Djal,4,Storm,,800,0,0,0,0,0,0,0,0
Taskmaster Nana,19,Balance,,11550,208,208,208,208,208,208,208,208
Taurus the Clever,12,Myth,,13690,38,38,38,38,38,38,38,38
Taylor Coleridge,13,Balance,,15145,57,57,57,57,57,57,57,57
Taylor Froghead,1,,,500,0,0,0,0,0,0,0,0
Taylor Froghead ,3,Ice,,1290,0,0,0,0,0,0,0,0
Tehuano Spirit,12,Storm,,2255,18,18,18,18,18,18,18,18
Teles,11,Fire,,10320,38,38,38,38,38,38,38,38
Telluric Eel,2,Balance,,315,0,0,0,0,0,0,0,0
TempMobColossus,1,,,500,0,0,0,0,0,0,0,0
TempMobCyclops,1,,,500,0,0,0,0,0,0,0,0
TempMobFirecat,1,,,500,0,0,0,0,0,0,0,0
TempMobTowerColossus,1,,,500,0,0,0,0,0,0,0,0
TempMobTowerCyclops,1,,,500,0,0,0,0,0,0,0,0
TempMobTowerFirecat,1,,,500,0,0,0,0,0,0,0,0
TempMobTowerTriton,1,,,500,0,0,0,0,0,0,0,0
TempMobTowerUnicorn,1,,,500,0,0,0,0,0,0,0,0
TempMobTriton,1,,,500,0,0,0,0,0,0,0,0
TempMobUnicorn,1,,,500,0,0,0,0,0,0,0,0
Tempest Eel,13,Ice,,3615,18,18,18,18,18,18,18,18
Tempest Squid,1,Storm,,300,0,0,0,0,0,0,0,0
Tempestad Spirit,13,Storm,,13600,38,38,38,38,38,38,38,38
Tempestra,3,Death,,600,0,0,0,0,0,0,0,0
Temple Guardian,4,Balance,,2710,0,0,0,0,0,0,0,0
Temple Phantom,4,Balance,,2280,0,0,0,0,0,0,0,0
Tempus Stormfist,10,Storm,,2900,18,18,18,18,18,18,18,18
Tennant Wastelander,0,,,0,0,0,0,0,0,0,0,0
Tension Eel,1,Balance,,350,0,0,0,0,0,0,0,0
Terror Hound,14,Balance,,3455,38,38,38,38,38,38,38,38
Terrorling,15,Life,,2480,86,86,86,86,86,86,86,86
Terrorwing Enforcer,7,Death,,810,0,0,0,0,0,0,0,0
Terrorwing Infiltrator,6,Balance,,670,0,0,0,0,0,0,0,0
Terrorwing Talonmaster,8,Myth,,845,0,0,0,0,0,0,0,0
Terrorwing Warlock,8,Fire,,765,0,0,0,0,0,0,0,0
Test Mob 01,3,Death,,690,0,0,0,0,0,0,0,0
Test Mob 02,3,Death,,690,0,0,0,0,0,0,0,0
Test-Henchman-Unique,1,Fire,,500,0,0,0,0,0,0,0,0
TestPuppet,1,,,500,0,0,0,0,0,0,0,0
Teuch Hungry Lizard,12,Death,,11800,57,57,57,57,57,57,57,57
Tez'La,15,Myth,,3850,107,107,107,107,107,107,107,107
Tezcatilipoca,15,Balance,,7380,77,77,77,77,77,77,77,77
Tezomoc Stone Singer,13,Myth,,12560,38,38,38,38,38,38,38,38
Thaumaturge,5,Ice,,2240,0,0,0,0,0,0,0,0
Thawlk,10,Storm,,4930,18,18,18,18,18,18,18,18
The Bat,16,Shadow,Death,8625,0,0,0,0,0,0,0,0
The Bat,16,Shadow,Death,9200,0,0,0,0,0,0,0,0
The Bonekeeper,4,Myth,,660,0,0,0,0,0,0,0,0
The Boss,5,Myth,,1200,0,0,0,0,0,0,0,0
The Bundozer,19,Sun,,11070,225,225,225,225,225,225,225,225
The Collector,7,Balance,,2640,0,0,0,0,0,0,0,0
The Collector,9,Balance,,4800,0,0,0,0,0,0,0,0
The Devourer ,18,Shadow,,80000,198,198,198,198,198,198,198,198
The Devourer ,18,Shadow,,25000,198,198,198,198,198,198,198,198
The Great Troll,3,Myth,,600,0,0,0,0,0,0,0,0
The Harbinger,5,Myth,,2830,147,147,147,147,147,147,147,147
The Harvest Lord,3,Fire,,510,0,0,0,0,0,0,0,0
The Headmaster,999,Star,Shadow,9040,198,198,198,198,198,198,198,198
The Hoarder,11,Death,,6970,38,38,38,38,38,38,38,38
The Jellymancer,19,Myth,,10870,154,154,154,154,154,154,154,154
The Maestro,12,Fire,,16055,57,57,57,57,57,57,57,57
The Necrohamster,16,Death,,6870,78,78,78,78,78,78,78,78
The Pestilence,17,Storm,,6000,111,111,111,111,111,111,111,111
The Quake Charmer,19,Myth,Balance,9520,135,135,135,135,135,135,135,135
The Quizzler,16,Myth,,3850,77,77,77,77,77,77,77,77
The Rain Core,16,Storm,,9520,57,57,57,57,57,57,57,57
The Rat,17,Shadow,,28000,175,175,175,175,175,175,175,175
The Rat,16,Shadow,,28000,175,175,175,175,175,175,175,175
The Reaper,4,Death,,800,0,0,0,0,0,0,0,0
The Scorpion,17,Shadow,,16800,97,97,97,97,97,97,97,97
The Scorpion,16,Shadow,,16800,97,97,97,97,97,97,97,97
The Shedder,18,Shadow,,15,237,237,237,237,237,237,237,237
The Spirit Gobbler,18,Death,,4620,166,166,166,166,166,166,166,166
The Tall Wall,3,Ice,,1640,0,0,0,0,0,0,0,0
The Tall Wall,5,Ice,,2460,0,0,0,0,0,0,0,0
The Tall Wall,11,Ice,,3280,38,38,38,38,38,38,38,38
The Tall Wall,12,Ice,,4100,57,57,57,57,57,57,57,57
The Tall Wall,2,Ice,,820,0,0,0,0,0,0,0,0
